alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_id,flow_state,http_host,http_length,http_method,http_status,http_url,http_user_agent,pkts_toclient,pkts_toserver,proto,src_ip,src_port,timestamp
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,1455871932273947,closed,192.168.100.4,1550,GET,200,/?id=513&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,47688,2025-06-02T19:32:49.610176+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,938027725785531,closed,192.168.100.4,1550,GET,200,/?id=314&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,35024,2025-06-02T19:34:06.222407+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,18621256977536,closed,192.168.100.4,1550,GET,200,/?id=510&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35034,2025-06-02T19:31:58.241590+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,1901775438050704,closed,192.168.100.4,1550,GET,200,/?id=997&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,35944,2025-06-02T19:32:21.602409+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,1108417669387218,closed,192.168.100.4,1550,GET,200,/?id=697&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,35958,2025-06-02T19:34:57.584446+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,724254319838669,closed,192.168.100.4,1550,GET,200,/?id=454&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,46114,2025-06-02T19:32:02.243856+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,378384898805061,closed,192.168.100.4,1550,GET,200,/?id=404&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,46130,2025-06-02T19:33:03.619522+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,292554272646432,closed,192.168.100.4,1550,GET,200,/?id=634&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42932,2025-06-02T19:35:45.248498+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,4,653408835245487,closed,192.168.100.4,1550,GET,200,/?id=855&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42946,2025-06-02T19:32:52.294152+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,1163307352888856,closed,192.168.100.4,1550,GET,200,/?id=665&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,47404,2025-06-02T19:32:30.262243+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,1949101684763623,closed,192.168.100.4,1550,GET,200,/?id=859&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,47408,2025-06-02T19:33:41.420575+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,275769541780469,closed,192.168.100.4,1550,GET,200,/?id=338&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,36128,2025-06-02T19:35:17.078817+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,305568025170654,closed,192.168.100.4,1550,GET,200,/?id=885&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,36132,2025-06-02T19:34:59.588943+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,337702970805104,closed,192.168.100.4,1550,GET,200,/?id=864&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42060,2025-06-02T19:35:53.112323+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,4,1855518643755622,closed,192.168.100.4,1550,GET,200,/?id=223&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42072,2025-06-02T19:36:11.129286+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1355812084003100,closed,192.168.100.4,1550,GET,200,/?id=236&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,34034,2025-06-02T19:33:59.547896+0700
3,HTTP GET Request Detected,1000002,http,2149,634,192.168.100.4,80,flow,6,154213379000343,closed,192.168.100.4,1550,GET,200,/?id=20&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,34038,2025-06-02T19:35:49.253405+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,4,1206776719642374,closed,192.168.100.4,1550,GET,200,/?id=492&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54854,2025-06-02T19:36:35.149492+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,1496171616336019,closed,192.168.100.4,1550,GET,200,/?id=45&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,54856,2025-06-02T19:36:49.164309+0700
,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,0,2166036176926211,new,,,,,,,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,2025-06-02T19:31:51.578670+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,795825659370337,closed,192.168.100.4,1550,GET,200,/?id=776&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,34442,2025-06-02T19:36:55.169172+0700
3,HTTP GET Request Detected,1000002,http,2149,624,192.168.100.4,80,flow,4,902856244783480,closed,192.168.100.4,1550,GET,200,/?id=63&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,34446,2025-06-02T19:33:06.296441+0700
,,,,0,62,ff02:0000:0000:0000:0000:0000:0000:0002,,flow,0,765919790331306,new,,,,,,,0,1,IPv6-ICMP,fe80:0000:0000:0000:c37f:7050:52f1:6196,,2025-06-02T19:32:04.254235+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,161179817483187,closed,192.168.100.4,1550,GET,200,/?id=278&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,57156,2025-06-02T19:36:01.121350+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,652687285292191,closed,192.168.100.4,1550,GET,200,/?id=838&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57170,2025-06-02T19:36:51.166324+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,845393878215278,closed,192.168.100.4,1550,GET,200,/?id=334&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,51904,2025-06-02T19:34:19.635034+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,6,370679733256869,closed,192.168.100.4,1550,GET,200,/?id=567&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,51918,2025-06-02T19:33:59.547976+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,7909615974164,closed,192.168.100.4,1550,GET,200,/?id=39&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,43014,2025-06-02T19:35:40.578282+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,190806503575825,closed,192.168.100.4,1550,GET,200,/?id=519&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,43020,2025-06-02T19:36:52.500289+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,1344061057427979,closed,192.168.100.4,1550,GET,200,/?id=84&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57470,2025-06-02T19:36:30.479818+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,1719406839753063,closed,192.168.100.4,1550,GET,200,/?id=512&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57476,2025-06-02T19:36:19.140390+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,4,2154212149358106,closed,192.168.100.4,1550,GET,200,/?id=554&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,58964,2025-06-02T19:36:40.487577+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,1794607422803175,closed,192.168.100.4,1550,GET,200,/?id=941&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,58980,2025-06-02T19:34:27.114656+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,2147507705954904,closed,192.168.100.4,1550,GET,200,/?id=885&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,35404,2025-06-02T19:35:20.414782+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,1027792552335644,closed,192.168.100.4,1550,GET,200,/?id=942&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35406,2025-06-02T19:36:39.153457+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,10572498382914,closed,192.168.100.4,1550,GET,200,/?id=964&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,46524,2025-06-02T19:34:36.454795+0700
3,HTTP GET Request Detected,1000002,http,2149,637,192.168.100.4,80,flow,5,1148936400685022,closed,192.168.100.4,1550,GET,200,/?id=30&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,46530,2025-06-02T19:36:06.458461+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,1345422564878809,closed,192.168.100.4,1550,GET,200,/?id=800&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,60048,2025-06-02T19:36:32.480421+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,691402125244341,closed,192.168.100.4,1550,GET,200,/?id=262&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,60062,2025-06-02T19:35:06.344951+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,602002381236726,closed,192.168.100.4,1550,GET,200,/?id=936&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,40388,2025-06-02T19:36:33.148025+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,6,1776130476155487,closed,192.168.100.4,1550,GET,200,/?id=285&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,40390,2025-06-02T19:37:55.273294+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,1315057147442383,closed,192.168.100.4,1550,GET,200,/?id=508&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,54150,2025-06-02T19:36:49.164838+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,6,338325750014433,closed,192.168.100.4,1550,GET,200,/?id=561&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54154,2025-06-02T19:35:54.450439+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,7,49205731901488,closed,192.168.100.4,1550,GET,200,/?id=326&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,58156,2025-06-02T19:35:41.245214+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,350300119666913,closed,192.168.100.4,1550,GET,200,/?id=862&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,34772,2025-06-02T19:37:24.534370+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,1607381212921493,closed,192.168.100.4,1550,GET,200,/?id=453&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,34784,2025-06-02T19:35:59.122177+0700
3,HTTP GET Request Detected,1000002,http,2149,624,192.168.100.4,80,flow,4,115782021020707,closed,192.168.100.4,1550,GET,200,/?id=42&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,34800,2025-06-02T19:38:44.111983+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,746351939773117,closed,192.168.100.4,1550,GET,200,/?id=887&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,41994,2025-06-02T19:36:39.153844+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,2050432860199578,closed,192.168.100.4,1550,GET,200,/?id=958&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,41998,2025-06-02T19:37:43.230422+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,314514453681056,closed,192.168.100.4,1550,GET,200,/?id=230&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,46406,2025-06-02T19:36:23.142744+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,1831917809789794,closed,192.168.100.4,1550,GET,200,/?id=622&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,46422,2025-06-02T19:38:21.305863+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,1697369369638783,closed,192.168.100.4,1550,GET,200,/?id=832&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,44174,2025-06-02T19:38:32.659465+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,1328320010096894,closed,192.168.100.4,1550,GET,200,/?id=607&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,44176,2025-06-02T19:37:12.518563+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,402320766353098,closed,192.168.100.4,1550,GET,200,/?id=573&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39716,2025-06-02T19:38:53.452321+0700
3,HTTP GET Request Detected,1000002,http,2149,627,192.168.100.4,80,flow,5,867186552049262,closed,192.168.100.4,1550,GET,200,/?id=28&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,45246,2025-06-02T19:38:56.120337+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,2247975588344136,closed,192.168.100.4,1550,GET,200,/?id=794&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45256,2025-06-02T19:39:20.146442+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,113991022999964,closed,192.168.100.4,1550,GET,200,/?id=732&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,40734,2025-06-02T19:37:32.545668+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,790555746691750,closed,192.168.100.4,1550,GET,200,/?id=153&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,40746,2025-06-02T19:37:55.272969+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,1425536597012528,closed,192.168.100.4,1550,GET,200,/?id=525&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42084,2025-06-02T19:38:48.115681+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,178527202612084,closed,192.168.100.4,1550,GET,200,/?id=683&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42100,2025-06-02T19:39:22.147523+0700
3,HTTP GET Request Detected,1000002,http,2149,640,192.168.100.4,80,flow,6,1012485297842103,closed,192.168.100.4,1550,GET,200,/?id=30&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,50272,2025-06-02T19:40:13.548191+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,1215710265754563,closed,192.168.100.4,1550,GET,200,/?id=801&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,50276,2025-06-02T19:36:51.166432+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,407771083060842,closed,192.168.100.4,1550,GET,200,/?id=423&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,52696,2025-06-02T19:37:53.258533+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,4,835528351256771,closed,192.168.100.4,1550,GET,200,/?id=750&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,52698,2025-06-02T19:38:02.600105+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,1693594097802306,closed,192.168.100.4,1550,GET,200,/?id=266&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,45022,2025-06-02T19:38:26.645360+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,671898687782995,closed,192.168.100.4,1550,GET,200,/?id=214&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,45024,2025-06-02T19:38:32.658667+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,4,523881230185639,closed,192.168.100.4,1550,GET,200,/?id=218&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,49278,2025-06-02T19:38:20.638141+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,2212215694685839,closed,192.168.100.4,1550,GET,200,/?id=933&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,49286,2025-06-02T19:37:10.517338+0700
,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,0,2166036196586052,new,,,,,,,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,2025-06-02T19:35:51.110143+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,1322122377568280,closed,192.168.100.4,1550,GET,200,/?id=822&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,35524,2025-06-02T19:37:01.179491+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,253452910319375,closed,192.168.100.4,1550,GET,200,/?id=324&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35530,2025-06-02T19:37:30.539677+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,303579473973933,closed,192.168.100.4,1550,GET,200,/?id=829&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,40736,2025-06-02T19:38:55.454271+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,1209250638124116,closed,192.168.100.4,1550,GET,200,/?id=939&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,40752,2025-06-02T19:40:40.243006+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,218882719562435,closed,192.168.100.4,1550,GET,200,/?id=213&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,48762,2025-06-02T19:37:40.558267+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,614543697137969,closed,192.168.100.4,1550,GET,200,/?id=587&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,48768,2025-06-02T19:40:55.598554+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,6,1060202389042494,closed,192.168.100.4,1550,GET,200,/?id=816&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,52012,2025-06-02T19:40:25.564841+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,704149600483494,closed,192.168.100.4,1550,GET,200,/?id=997&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,52022,2025-06-02T19:39:27.516985+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,703964917281033,closed,192.168.100.4,1550,GET,200,/?id=577&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,44788,2025-06-02T19:39:27.516840+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1527443292272408,closed,192.168.100.4,1550,GET,200,/?id=692&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,44804,2025-06-02T19:38:51.451140+0700
3,HTTP GET Request Detected,1000002,http,2149,643,192.168.100.4,80,flow,5,33524817987668,closed,192.168.100.4,1550,GET,200,/?id=11&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,42684,2025-06-02T19:40:24.224426+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,26674345490004,closed,192.168.100.4,1550,GET,200,/?id=887&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42696,2025-06-02T19:40:12.212935+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,1586009467282980,closed,192.168.100.4,1550,GET,200,/?id=755&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,44324,2025-06-02T19:39:22.147676+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,1907427640182520,closed,192.168.100.4,1550,GET,200,/?id=114&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,44338,2025-06-02T19:41:39.088343+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,630748611818395,closed,192.168.100.4,1550,GET,200,/?id=791&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,50848,2025-06-02T19:40:13.551612+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,1370097167345310,closed,192.168.100.4,1550,GET,200,/?id=631&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,50850,2025-06-02T19:38:23.308741+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1447702931719457,closed,192.168.100.4,1550,GET,200,/?id=268&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,41694,2025-06-02T19:39:26.151688+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,2055281890672256,closed,192.168.100.4,1550,GET,200,/?id=503&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,41710,2025-06-02T19:40:42.244558+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,4,2068145318032767,closed,192.168.100.4,1550,GET,200,/?id=105&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,60900,2025-06-02T19:41:04.276260+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,416485579859721,closed,192.168.100.4,1550,GET,200,/?id=541&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,60916,2025-06-02T19:42:08.473748+0700
